ID,Forename,Surname,ImageURL,ImageActionURL
100658,Jacobo,ESCOBAR,,
100659,Edwin,ORTEGA,,
100661,Jhan,VALENCIA,https://cdn.soccerwiki.org/images/player/100661.png,
100662,Jorge,OBREGÓN,https://cdn.soccerwiki.org/images/player/100662.png,
100664,Braison,CARDONA,,
100665,Juan,SILGADO,,
100666,Vicente,PRADO,https://cdn.soccerwiki.org/images/player/100666.png,
100671,Juan Pablo,VACCA,https://cdn.soccerwiki.org/images/player/100671.png,
100672,Francisco,CHAVERRA,https://cdn.soccerwiki.org/images/player/100672.png,
100673,Jhan,CUERO,,
100674,Juan,MARÍN,,
100677,Fabián,CANTILLO,,
100678,Brayan,CORREA,https://cdn.soccerwiki.org/images/player/100678.png,
100679,Dixon,RENTERÍA,https://cdn.soccerwiki.org/images/player/100679.png,
100680,Julio,MURILLO,,
100681,Yulián,GÓMEZ,https://cdn.soccerwiki.org/images/player/100681.png,
100682,Andrés,CANCHANO,,
100683,Ruyery,BLANCO,https://cdn.soccerwiki.org/images/player/100683.png,
100684,Hernán,LUNA,,
100685,Jhojan,VALENCIA,https://cdn.soccerwiki.org/images/player/100685.png,
100686,Diego,RUÍZ,,
100688,Ronaldo,LORA,https://cdn.soccerwiki.org/images/player/100688.png,
100689,Andrés,CORTABARRIA,,
100691,Andrés,ARIZA,https://cdn.soccerwiki.org/images/player/100691.png,
100693,Guillermo,TEGUE,,
100694,Juan Manuel,CUESTA,https://cdn.soccerwiki.org/images/player/100694.png,
100695,Yhojan,VALBUENA,https://cdn.soccerwiki.org/images/player/100695.png,
100696,Juan,DÍAZ,https://cdn.soccerwiki.org/images/player/100696.png,
100697,Bryan,CASTRILLÓN,https://cdn.soccerwiki.org/images/player/100697.png,
100698,Steven,RODRÍGUEZ,https://cdn.soccerwiki.org/images/player/100698.png,
100700,Alejandro,GARCÍA,https://cdn.soccerwiki.org/images/player/100700.png,
100702,Carlos,PÁJARO,,
100703,Juan,OCAMPO,,
100704,Juan,SALCEDO,,
100705,Edison,LÓPEZ,https://cdn.soccerwiki.org/images/player/100705.png,
100706,Yadir,MENESES,,
100711,Jhon,DURÁN,https://cdn.soccerwiki.org/images/player/100711.png,
100712,Carlos,TERÁN,https://cdn.soccerwiki.org/images/player/100712.png,
100713,Ederson,CABEZAS,https://cdn.soccerwiki.org/images/player/100713.png,
100715,Ederson,MORENO,https://cdn.soccerwiki.org/images/player/100715.png,
100716,Sebastián,ACOSTA,https://cdn.soccerwiki.org/images/player/100716.png,
100717,Adrián,ESTACIO,https://cdn.soccerwiki.org/images/player/100717.png,
100718,Sebastián,VALENZUELA,,
100719,Kevin,MIER,https://cdn.soccerwiki.org/images/player/100719.png,
100720,Brayan,CÓRDOBA,https://cdn.soccerwiki.org/images/player/100720.png,
100721,Miguel,QUINTERO,,
100722,Yílmar,VELÁSQUEZ,https://cdn.soccerwiki.org/images/player/100722.png,
100723,Marlon,TORRES,,
100724,Felix,CHARRUPÍ,https://cdn.soccerwiki.org/images/player/100724.png,
100725,Yéiler,GÓEZ,https://cdn.soccerwiki.org/images/player/100725.png,
100726,Cristian,BLANCO,https://cdn.soccerwiki.org/images/player/100726.png,
100727,Brayan,GÓMEZ,,
100729,Sebastián,YABUR,https://cdn.soccerwiki.org/images/player/100729.png,
100730,Yair,MENA,https://cdn.soccerwiki.org/images/player/100730.png,
100731,Hayen,PALACIOS,https://cdn.soccerwiki.org/images/player/100731.png,
100732,Juan,SERRANO,,
100733,Juan,MANCILLA,,
100734,Juan,PORTILLA,https://cdn.soccerwiki.org/images/player/100734.png,
100735,Alexis,SERNA,,
100736,Jonathan,HERRERA,https://cdn.soccerwiki.org/images/player/100736.png,
100737,Luis,MORÁN,,
100739,Kevin,MORENO,https://cdn.soccerwiki.org/images/player/100739.png,
100741,Gustavo,CHARÁ,,
100743,Andrés,ARROYO,https://cdn.soccerwiki.org/images/player/100743.png,
100744,Anderson,MOJICA,,
100745,Andrés,COLORADO,https://cdn.soccerwiki.org/images/player/100745.png,
100747,Kevin,VELASCO,https://cdn.soccerwiki.org/images/player/100747.png,
100748,Juan,RENGIFO,,
100749,Julián,ZEA,,
100750,Iván,IBAÑEZ,,
100751,Juan Camilo,CHAVERRA,https://cdn.soccerwiki.org/images/player/100751.png,
100769,Breyner,ZAPATA,,
100770,Juan Pablo,MARÍN,,
100773,Luis,MIRANDA,https://cdn.soccerwiki.org/images/player/100773.png,
100774,Juan,MORENO,https://cdn.soccerwiki.org/images/player/100774.png,
100775,Alex,RAMBAL,,
100776,Juan Camilo,GARCÍA,https://cdn.soccerwiki.org/images/player/100776.png,
100777,Jorge,RENGIFO,https://cdn.soccerwiki.org/images/player/100777.png,
100778,Orles,ARAGÓN,,
100781,Jeison,PINILLO,,
100784,Carlos,SIERRA,https://cdn.soccerwiki.org/images/player/100784.png,
100785,Jhon,QUIÑONES,,
100788,Santiago,MORENO,https://cdn.soccerwiki.org/images/player/100788.png,
100789,Juan Camilo,MESA,https://cdn.soccerwiki.org/images/player/100789.png,
100790,Luis,SÁNCHEZ,https://cdn.soccerwiki.org/images/player/100790.png,
100791,Jean Carlos,SINISTERRA,,
100792,Andrés,ÁLVAREZ,,
100793,Juan,NIEVA,https://cdn.soccerwiki.org/images/player/100793.png,
100794,Mario,GUERRERO,,
100795,Julián,GUEVARA,https://cdn.soccerwiki.org/images/player/100795.png,
100796,Marino,HINESTROZA,https://cdn.soccerwiki.org/images/player/100796.png,
100797,Camilo,DÍAZ,,
100798,Willer,DITTA,https://cdn.soccerwiki.org/images/player/100798.png,
100799,César,HAYDAR,https://cdn.soccerwiki.org/images/player/100799.png,
100800,Jhesuad,SALAMANCA,,
101119,Ángel,TORRES,https://cdn.soccerwiki.org/images/player/101119.png,
101369,Brayan,VERA,https://cdn.soccerwiki.org/images/player/101369.png,
102358,Darío,CASTRO,https://cdn.soccerwiki.org/images/player/102358.png,
102653,José Raúl,ZÚÑIGA,https://cdn.soccerwiki.org/images/player/102653.png,
103003,Juan José,PEREA,https://cdn.soccerwiki.org/images/player/103003.png,
103460,Sebastián,VÁSQUEZ,https://cdn.soccerwiki.org/images/player/103460.png,
103820,Dylan,BORRERO,https://cdn.soccerwiki.org/images/player/103820.png,
104052,Cristian,ZÚÑIGA,,
104099,Esneyder,MENA,https://cdn.soccerwiki.org/images/player/104099.png,
104147,Camilo,MENA,https://cdn.soccerwiki.org/images/player/104147.png,
104590,Raúl,ZULES,https://cdn.soccerwiki.org/images/player/104590.png,
104785,Jaime,ALVARADO,https://cdn.soccerwiki.org/images/player/104785.png,
104901,Juergen,ELITIM,https://cdn.soccerwiki.org/images/player/104901.png,
105484,Edward,BOLAÑOS,https://cdn.soccerwiki.org/images/player/105484.png,
106306,Yeferson,CONTRERAS,https://cdn.soccerwiki.org/images/player/106306.png,
106864,Dilan,ORTÍZ,,
107561,Carlos,LUCUMÍ,https://cdn.soccerwiki.org/images/player/107561.png,
107610,Luis Fernando,CAICEDO,,
107624,Ignacio,YEPEZ,https://cdn.soccerwiki.org/images/player/107624.png,
108639,Richard,RIOS,https://cdn.soccerwiki.org/images/player/108639.png,
108868,Cristian,DEVENISH,https://cdn.soccerwiki.org/images/player/108868.png,
108927,Lucho,VÁSQUEZ,https://cdn.soccerwiki.org/images/player/108927.png,
108954,Fabián,ÁNGEL,https://cdn.soccerwiki.org/images/player/108954.png,
108955,Pablo,ORTÍZ,https://cdn.soccerwiki.org/images/player/108955.png,
108957,Sebastián,HERRERA,https://cdn.soccerwiki.org/images/player/108957.png,
109323,Daniel,QUIÑONES,https://cdn.soccerwiki.org/images/player/109323.png,
109450,Alexander,VALENCIA,,
109629,Jair,CASTILLO,https://cdn.soccerwiki.org/images/player/109629.png,
109631,David,CUPERMAN,https://cdn.soccerwiki.org/images/player/109631.png,
109732,Jefferson,RAMOS,https://cdn.soccerwiki.org/images/player/109732.png,
110397,Efmamjjasond,GONZÁLEZ,https://cdn.soccerwiki.org/images/player/110397.png,
110629,Carlos,FONSECA,,
110715,José,CAICEDO,https://cdn.soccerwiki.org/images/player/110715.png,
110771,Juan,ALEGRÍA,https://cdn.soccerwiki.org/images/player/110771.png,
110871,Aldayr,HERNÁNDEZ,https://cdn.soccerwiki.org/images/player/110871.png,
111070,Yerson,MOSQUERA,https://cdn.soccerwiki.org/images/player/111070.png,
111121,Juan,CASTILLA,https://cdn.soccerwiki.org/images/player/111121.png,
111147,Daniel,LUNA,https://cdn.soccerwiki.org/images/player/111147.png,
111569,Emerson,RODRÍGUEZ,https://cdn.soccerwiki.org/images/player/111569.png,
111798,Fredy,VALENCIA,https://cdn.soccerwiki.org/images/player/111798.png,
111839,Joshuan,BERRIOS,,
111867,Tomás,ÁNGEL,https://cdn.soccerwiki.org/images/player/111867.png,
112035,Carlos,TORRES,https://cdn.soccerwiki.org/images/player/112035.png,
112036,David,MINA,https://cdn.soccerwiki.org/images/player/112036.png,
112113,Humberto,ACEVEDO,https://cdn.soccerwiki.org/images/player/112113.png,
112539,Edwin,MOSQUERA,https://cdn.soccerwiki.org/images/player/112539.png,
112767,Mario,RAMÍREZ,,
112768,Steven,APONZÁ,,
112797,Michell,MERCADO,,
113625,Daniel,RODRÍGUEZ,,
113818,Frank,CASTAÑEDA,https://cdn.soccerwiki.org/images/player/113818.png,
113837,Flabián,LONDOÑO,https://cdn.soccerwiki.org/images/player/113837.png,
114012,Kevin,ROSERO,https://cdn.soccerwiki.org/images/player/114012.png,
114945,Moisés,MOSQUERA,https://cdn.soccerwiki.org/images/player/114945.png,
115212,José,LÓPEZ,,
115363,Jean,COLORADO,https://cdn.soccerwiki.org/images/player/115363.png,
115465,Fernando,ÁLVAREZ,https://cdn.soccerwiki.org/images/player/115465.png,
115777,Luis,MARQUINEZ,https://cdn.soccerwiki.org/images/player/115777.png,
115778,Alexis,ESTUPIÑÁN,,
115779,Juan,CABAL,https://cdn.soccerwiki.org/images/player/115779.png,
115780,Jimer,FORY,https://cdn.soccerwiki.org/images/player/115780.png,
115782,Nelson,PALACIO,https://cdn.soccerwiki.org/images/player/115782.png,
115783,Camilo,ROMERO,https://cdn.soccerwiki.org/images/player/115783.png,
115784,Ricardo,ROSALES,https://cdn.soccerwiki.org/images/player/115784.png,
115787,Kliver,MORENO,https://cdn.soccerwiki.org/images/player/115787.png,
115788,Daniel,RUIZ,https://cdn.soccerwiki.org/images/player/115788.png,
115791,Edgar,GUERRA,https://cdn.soccerwiki.org/images/player/115791.png,
115792,Yuber,QUIÑONES,https://cdn.soccerwiki.org/images/player/115792.png,
115793,Diego,ABADÍA,https://cdn.soccerwiki.org/images/player/115793.png,
115794,Léider,RIASCOS,https://cdn.soccerwiki.org/images/player/115794.png,
115795,Cristian,TRUJILLO,https://cdn.soccerwiki.org/images/player/115795.png,
115796,Juan,RUBIANO,https://cdn.soccerwiki.org/images/player/115796.png,
115797,Junior,HERNÁNDEZ,https://cdn.soccerwiki.org/images/player/115797.png,
115798,Juan Camilo,SUÁREZ,,
115799,Joan,PARRA,https://cdn.soccerwiki.org/images/player/115799.png,
115800,Daniel,MELO,https://cdn.soccerwiki.org/images/player/115800.png,
115802,Yilson,MOSQUERA,https://cdn.soccerwiki.org/images/player/115802.png,
115804,Carlos,ORDÓÑEZ,https://cdn.soccerwiki.org/images/player/115804.png,
115805,Yeferson,RODALLEGA,https://cdn.soccerwiki.org/images/player/115805.png,
115806,Yilmar,CELEDÓN,https://cdn.soccerwiki.org/images/player/115806.png,
115808,Juan,ZAPATA,https://cdn.soccerwiki.org/images/player/115808.png,
115809,Yáser,ASPRILLA,https://cdn.soccerwiki.org/images/player/115809.png,
115810,Carlos,PATERNINA,,
115811,Jáder,MAZA,https://cdn.soccerwiki.org/images/player/115811.png,
115812,Santiago,MUÑOZ,https://cdn.soccerwiki.org/images/player/115812.png,
115817,Santiago,AGUILAR,,
115821,Andrés,MORALES,https://cdn.soccerwiki.org/images/player/115821.png,
115822,Luis,ANGULO,https://cdn.soccerwiki.org/images/player/115822.png,
115823,Jaime,MORA,,
115826,Harlen,CASTILLO,https://cdn.soccerwiki.org/images/player/115826.png,
115828,Carlos,GARCÉS,https://cdn.soccerwiki.org/images/player/115828.png,
115829,Jherson,MOSQUERA,https://cdn.soccerwiki.org/images/player/115829.png,
115830,Jorge,BERMÚDEZ,,
115832,Delio,RAMÍREZ,,
115833,Alejandro,PIEDRAHITA,https://cdn.soccerwiki.org/images/player/115833.png,
115834,Javier,GARCÍA,,
115838,Jefferson,SÁNCHEZ,,
115839,Yeison,CARABALÍ,,
115840,Jesús,FIGUEROA,https://cdn.soccerwiki.org/images/player/115840.png,
115841,Brayan,CEBALLOS,https://cdn.soccerwiki.org/images/player/115841.png,
115842,Jhon,BALANTA,,
115844,Mateo,GARAVITO,https://cdn.soccerwiki.org/images/player/115844.png,
115848,Leyser,CHAVERRA,https://cdn.soccerwiki.org/images/player/115848.png,
115849,Kevin,NUÑEZ,,
115850,Didier,PINO,https://cdn.soccerwiki.org/images/player/115850.png,
115862,Yani,QUINTERO,https://cdn.soccerwiki.org/images/player/115862.png,
115863,Jader,QUIÑÓNES,https://cdn.soccerwiki.org/images/player/115863.png,
115865,Christian,MINA,,
115866,Jairo Javier,BORRERO,,
115868,Luis,MINA,,
115869,Diego,RODRÍGUEZ,,
115870,Wilson,ESPAÑA,,
115871,Jefferson,CHURI,,
115873,David,QUINTERO,https://cdn.soccerwiki.org/images/player/115873.png,
115874,Kevin,ANDRADE,https://cdn.soccerwiki.org/images/player/115874.png,
115875,Daniel,CIFUENTES,,
115876,Jhon Alex,PALACIOS,https://cdn.soccerwiki.org/images/player/115876.png,
115879,Jhon,ORTÍZ,https://cdn.soccerwiki.org/images/player/115879.png,
115880,Cristian,RODRÍGUEZ,https://cdn.soccerwiki.org/images/player/115880.png,
115884,Pedro,BRAVO,https://cdn.soccerwiki.org/images/player/115884.png,
115885,Yaliston,MARTÍNEZ,,
115886,Emerson,BATALLA,https://cdn.soccerwiki.org/images/player/115886.png,
115887,Carlos,CORTÉS,https://cdn.soccerwiki.org/images/player/115887.png,
115888,Javier Mateo,ORTÍZ,https://cdn.soccerwiki.org/images/player/115888.png,
115938,Didier,BUENO,https://cdn.soccerwiki.org/images/player/115938.png,
115939,Juan,MOSQUERA,https://cdn.soccerwiki.org/images/player/115939.png,
115940,David,LOAIZA,https://cdn.soccerwiki.org/images/player/115940.png,
115941,Yesid,DÍAZ,https://cdn.soccerwiki.org/images/player/115941.png,
115942,José,ESTUPIÑÁN,https://cdn.soccerwiki.org/images/player/115942.png,
115943,Jaen,PINEDA,https://cdn.soccerwiki.org/images/player/115943.png,
115945,Robert,HARRYS,,
115946,Miguel,MONSALVE,https://cdn.soccerwiki.org/images/player/115946.png,
115947,Juan Pablo,GALLEGO,https://cdn.soccerwiki.org/images/player/115947.png,
115948,Diber,CAMBINDO,https://cdn.soccerwiki.org/images/player/115948.png,
115949,Álvaro,MELÉNDEZ,https://cdn.soccerwiki.org/images/player/115949.png,
115950,José,CUENÚ,https://cdn.soccerwiki.org/images/player/115950.png,
115951,Stevenson,JÉREZ,,
115952,Óscar,ALCOCER,,
115953,Johan,CRISTANCHO,,
115954,Juan,MARCELIN,,
115996,Jorge,SOTO,https://cdn.soccerwiki.org/images/player/115996.png,
115997,Iván,SCARPETA,https://cdn.soccerwiki.org/images/player/115997.png,
115998,Mauricio,CASTAÑO,,
115999,Jhon,ALTAMIRANDA,https://cdn.soccerwiki.org/images/player/115999.png,
116004,Jhon,LABASTIDAS,,
116006,Dairon,VALENCIA,,
116013,Johan,GÓMEZ,,
116046,Freddy,MOSQUERA,,
116048,Alejandro,ARTUNDUAGA,https://cdn.soccerwiki.org/images/player/116048.png,
116049,José,AMPUDIA,https://cdn.soccerwiki.org/images/player/116049.png,
116051,Kevin,CASTAÑO,https://cdn.soccerwiki.org/images/player/116051.png,
116052,Juan,DÍAZ,https://cdn.soccerwiki.org/images/player/116052.png,
116053,Tomás,SALAZAR,,
116055,Jhonier,BLANCO,https://cdn.soccerwiki.org/images/player/116055.png,
116059,Sebastián,ARAUJO,https://cdn.soccerwiki.org/images/player/116059.png,
116060,Alfonso,SIMARRA,https://cdn.soccerwiki.org/images/player/116060.png,
116061,Rubén,MANJARRÉS,https://cdn.soccerwiki.org/images/player/116061.png,
116062,Léider,BERDUGO,https://cdn.soccerwiki.org/images/player/116062.png,
116063,Ferlys,GARCÍA,https://cdn.soccerwiki.org/images/player/116063.png,
116065,Bleiner,AGRÓN,https://cdn.soccerwiki.org/images/player/116065.png,
116066,Joan,CASTRO,https://cdn.soccerwiki.org/images/player/116066.png,
116067,Luis,PALACIOS,https://cdn.soccerwiki.org/images/player/116067.png,
116068,Joiner,MORENO,,
116069,Mateo,AGUILAR,,
116070,Omar,RODRÍGUEZ,https://cdn.soccerwiki.org/images/player/116070.png,
116071,Alejandro,MORALEZ,https://cdn.soccerwiki.org/images/player/116071.png,
116072,Fabio,DELGADO,https://cdn.soccerwiki.org/images/player/116072.png,
116073,Auli,OLIVEROS,https://cdn.soccerwiki.org/images/player/116073.png,
116074,Jersson,GONZÁLEZ,https://cdn.soccerwiki.org/images/player/116074.png,
116076,David,RAMÍREZ,https://cdn.soccerwiki.org/images/player/116076.png,
116077,Exneyder,GUERRERO,https://cdn.soccerwiki.org/images/player/116077.png,
116079,Hollman,MCCORMICK,https://cdn.soccerwiki.org/images/player/116079.png,
116081,Juan,MADRID,,
116082,José,CALDERA,https://cdn.soccerwiki.org/images/player/116082.png,
116083,Juan,FRANCO,https://cdn.soccerwiki.org/images/player/116083.png,
116084,Juan David,GONZÁLEZ,,
116085,Gian,CABEZAS,https://cdn.soccerwiki.org/images/player/116085.png,
116086,Joan,RAMÍREZ,,
116087,Juan,TELLO,https://cdn.soccerwiki.org/images/player/116087.png,
116088,Roger,MURILLO,https://cdn.soccerwiki.org/images/player/116088.png,
116089,Duván,MINA,,
116090,José,MULATO,https://cdn.soccerwiki.org/images/player/116090.png,
116091,Cristian,TOVAR,https://cdn.soccerwiki.org/images/player/116091.png,
116092,Yilson,ROSALES,https://cdn.soccerwiki.org/images/player/116092.png,
116093,Hasan,VERGARA,https://cdn.soccerwiki.org/images/player/116093.png,
116095,Mateo,RODAS,https://cdn.soccerwiki.org/images/player/116095.png,
116096,Carlos,DE LAS SALAS,,
116097,Jorge,POSADA,,
116098,José,ANDRADE,,
116099,José,GUERRA,,
116101,Santiago,OROZCO,https://cdn.soccerwiki.org/images/player/116101.png,
116102,Héctor,SOLANO,,
116104,Mateo,RAMÍREZ,,
116105,Misael,MARTÍNEZ,https://cdn.soccerwiki.org/images/player/116105.png,
116106,Jorge,MENDOZA,,
116107,Yosimarc,TORRES,,
116110,Nicolas,RUBIANO,,
116113,José,CUERO,,
116114,Jorge,CANTE,,
116115,Nelson,DEOSSA,https://cdn.soccerwiki.org/images/player/116115.png,
116116,Brayan,DÍAZ,,
116118,Kevin,PALACIOS,https://cdn.soccerwiki.org/images/player/116118.png,
116119,Jhonatan,CARMONA,,
116121,Arlex,HURTADO,,
116122,Haider,LANDÁZURI,,
116123,Omar,MONTAÑO,,
116124,Brayan,MORENO,https://cdn.soccerwiki.org/images/player/116124.png,
116129,Jhon,MURILLO,https://cdn.soccerwiki.org/images/player/116129.png,
116130,Duván,VIÁFARA,,
116131,Jorge,CARDONA,https://cdn.soccerwiki.org/images/player/116131.png,
116132,Jhonier,LASZO,,
116133,Robert,MEJIA,https://cdn.soccerwiki.org/images/player/116133.png,
116134,Edwin,LASZO,https://cdn.soccerwiki.org/images/player/116134.png,
116135,Dannovi,QUIÑONES,https://cdn.soccerwiki.org/images/player/116135.png,
116137,Nelson,QUIÑONES,https://cdn.soccerwiki.org/images/player/116137.png,
116138,Santiago,CUBIDES,https://cdn.soccerwiki.org/images/player/116138.png,
116267,Diego,PÁEZ,,
116345,Carlos,ROMAÑA,https://cdn.soccerwiki.org/images/player/116345.png,
116399,Cristián,CAÑOZALES,https://cdn.soccerwiki.org/images/player/116399.png,
116469,Kevin,LUGO,https://cdn.soccerwiki.org/images/player/116469.png,
116470,Victor,PERLAZA,https://cdn.soccerwiki.org/images/player/116470.png,
117252,José,CORENA,,
117422,Juan,ANGULO,,
117548,Aldair,MENA,,
117693,Wilinton,APONZÁ,https://cdn.soccerwiki.org/images/player/117693.png,
117777,Kerwin,VARGAS,https://cdn.soccerwiki.org/images/player/117777.png,
117786,Camilo,TRIANA,https://cdn.soccerwiki.org/images/player/117786.png,
117881,Juan,VÁSQUEZ,https://cdn.soccerwiki.org/images/player/117881.png,
117894,Eber,MORENO,https://cdn.soccerwiki.org/images/player/117894.png,
118050,Stiwar,MENA,https://cdn.soccerwiki.org/images/player/118050.png,
118815,Jaidivert,HURTADO,,
118833,Juan,LEMUS,,
118985,Gianfranco,PEÑA,https://cdn.soccerwiki.org/images/player/118985.png,
119264,Edson,ACEVEDO,,
119265,Daniel,MOSQUERA,https://cdn.soccerwiki.org/images/player/119265.png,
119652,Joider,MICOLTA,https://cdn.soccerwiki.org/images/player/119652.png,
119660,Edgar,MEDRANO,,
119674,Federico,BARRIOS,https://cdn.soccerwiki.org/images/player/119674.png,
119687,Ronaldo,ROYERO,https://cdn.soccerwiki.org/images/player/119687.png,
119741,Jesús,DÍAZ,https://cdn.soccerwiki.org/images/player/119741.png,
121023,Sleyther,LORA,https://cdn.soccerwiki.org/images/player/121023.png,
121042,Jhon,SOLÍS,https://cdn.soccerwiki.org/images/player/121042.png,
121072,Andrés,GARCÍA,,
121953,Brayan,MEDINA,https://cdn.soccerwiki.org/images/player/121953.png,
122006,Diego,MOSQUERA,,
122309,Haiderson,HURTADO,https://cdn.soccerwiki.org/images/player/122309.png,
123769,Yorman,ZAPATA,https://cdn.soccerwiki.org/images/player/123769.png,
124366,Óscar,CORTÉS,https://cdn.soccerwiki.org/images/player/124366.png,
124367,Alex,MORENO,https://cdn.soccerwiki.org/images/player/124367.png,
124368,Andrés,GÓMEZ,https://cdn.soccerwiki.org/images/player/124368.png,
124374,Jaime,ACOSTA,https://cdn.soccerwiki.org/images/player/124374.png,
124375,Brahian,PALACIOS,https://cdn.soccerwiki.org/images/player/124375.png,
124376,Luis,SEGURA,,
124377,Juan,TORRES,https://cdn.soccerwiki.org/images/player/124377.png,
124378,Juan José,ARIAS,https://cdn.soccerwiki.org/images/player/124378.png,
124379,Kevin,PÉREZ,https://cdn.soccerwiki.org/images/player/124379.png,
124380,Alejandro,AGUILAR,https://cdn.soccerwiki.org/images/player/124380.png,
124381,Weimar,ASPRILLA,https://cdn.soccerwiki.org/images/player/124381.png,
124385,Onel,ACOSTA,https://cdn.soccerwiki.org/images/player/124385.png,
124386,Juan,MINA,https://cdn.soccerwiki.org/images/player/124386.png,
124387,Miguel,SÁNCHEZ,https://cdn.soccerwiki.org/images/player/124387.png,
124388,Santiago,MERA,https://cdn.soccerwiki.org/images/player/124388.png,
124390,Debinson,MATEUS,,
124391,Juan,BETANCUR,https://cdn.soccerwiki.org/images/player/124391.png,
124393,Johan,ROJAS,https://cdn.soccerwiki.org/images/player/124393.png,
124406,Andrés,PÉREZ,,
124407,Léider,BERRÍO,https://cdn.soccerwiki.org/images/player/124407.png,
124408,Franklin,MOSQUERA,https://cdn.soccerwiki.org/images/player/124408.png,
124410,Ober,ALMANZA,https://cdn.soccerwiki.org/images/player/124410.png,
124411,José,ENAMORADO,https://cdn.soccerwiki.org/images/player/124411.png,
124412,Kevin,MANTILLA,https://cdn.soccerwiki.org/images/player/124412.png,
124416,Eduardo,ZAPATA,https://cdn.soccerwiki.org/images/player/124416.png,
124417,Joel,CONTRERAS,https://cdn.soccerwiki.org/images/player/124417.png,
124420,Nicolás,LARA,https://cdn.soccerwiki.org/images/player/124420.png,
124421,Héctor,ARANGO,,
124424,Willian,ORDOÑEZ,https://cdn.soccerwiki.org/images/player/124424.png,
124440,Josep,MEJÍA,,
124441,William,HURTADO,https://cdn.soccerwiki.org/images/player/124441.png,
124442,Julián,PALACIOS,https://cdn.soccerwiki.org/images/player/124442.png,
124443,Jhon,BANGUERA,https://cdn.soccerwiki.org/images/player/124443.png,
124444,Reinaldo,FONTALVO,https://cdn.soccerwiki.org/images/player/124444.png,
124447,David,MONTOYA,,
124449,José,MERCADO,,
124450,Alain,GUERRERO,,
124515,Johan,CAMPAÑA,https://cdn.soccerwiki.org/images/player/124515.png,
124554,Kalazán,SUÁREZ,https://cdn.soccerwiki.org/images/player/124554.png,
124604,José,GÓMEZ,https://cdn.soccerwiki.org/images/player/124604.png,
124605,Andrés,ESCOBAR,,
124606,Jermein,PEÑA,https://cdn.soccerwiki.org/images/player/124606.png,
124607,Efrain,USTARIZ,,
124669,Kevin,HURTADO,https://cdn.soccerwiki.org/images/player/124669.png,
124683,Brian,PEREA,https://cdn.soccerwiki.org/images/player/124683.png,
125348,Yeferson,PAZ,https://cdn.soccerwiki.org/images/player/125348.png,
125597,Juan,MORENO,,
126058,Alexis,MANYOMA,https://cdn.soccerwiki.org/images/player/126058.png,
126225,Jorge,HURTADO,https://cdn.soccerwiki.org/images/player/126225.png,
126391,Carlos,ESPARRAGOZA,https://cdn.soccerwiki.org/images/player/126391.png,
126810,Kevin,SERNA,https://cdn.soccerwiki.org/images/player/126810.png,
126896,Pipe,GÓMEZ,,
127082,Juan,PEREA,https://cdn.soccerwiki.org/images/player/127082.png,
127220,Guillermo,DENIS,,
127309,Ronald,BENAVIDES,,
127328,Wilber,ARIZALA,,
127332,Jhon,MACHADO,,
127382,Jhonny,MORÁN,,
127383,Héctor,RENTERÍA,,
127940,Dewar,VICTORIA,https://cdn.soccerwiki.org/images/player/127940.png,
127941,Samuel,ASPRILLA,https://cdn.soccerwiki.org/images/player/127941.png,
127942,Jayder,ASPRILLA,https://cdn.soccerwiki.org/images/player/127942.png,
127943,Andrés,ALFONSO,https://cdn.soccerwiki.org/images/player/127943.png,
127944,Brayam,PALACIOS,https://cdn.soccerwiki.org/images/player/127944.png,
127945,Jhojan,TORRES,https://cdn.soccerwiki.org/images/player/127945.png,
127946,Daniel,GARCÍA,https://cdn.soccerwiki.org/images/player/127946.png,
127947,John Deiby,ARAÚJO,https://cdn.soccerwiki.org/images/player/127947.png,
127948,Juan,DEL RIO,https://cdn.soccerwiki.org/images/player/127948.png,
127949,Bryan,SINISTERRA,https://cdn.soccerwiki.org/images/player/127949.png,
127950,Daniel,ARCILA,https://cdn.soccerwiki.org/images/player/127950.png,
127951,Edgard,CAMARGO,https://cdn.soccerwiki.org/images/player/127951.png,
127952,Jimmy,CONGO,https://cdn.soccerwiki.org/images/player/127952.png,
127953,Óscar,SEGURA,https://cdn.soccerwiki.org/images/player/127953.png,
127954,Roberto,HINOJOZA,https://cdn.soccerwiki.org/images/player/127954.png,
127955,Daiver,VEGA,https://cdn.soccerwiki.org/images/player/127955.png,
127993,Kevin,PADILLA,https://cdn.soccerwiki.org/images/player/127993.png,
127994,Jaime,DÍAZ,,
127995,Kleimar,MOSQUERA,,
127996,Víctor,BRID,,
128048,Jarlín,QUINTERO,,
128049,Carlos,COPETE,,
128050,Duván,RODRÍGUEZ,,
128051,Rafael,BUSTAMANTE,https://cdn.soccerwiki.org/images/player/128051.png,
128052,Elian,VILLALOBOS,,
128237,Víctor,LANDAZURI,,
128252,Camilo,DELGADO,,
128276,Yohalin,PALACIOS,,
128295,Jhon,MONTAÑO,,
128297,Luis Diego,ANGULO,,
128298,Kevin,MORENO,,
128561,Carlos,SALAZAR,,
128750,Brayan,LEÓN,https://cdn.soccerwiki.org/images/player/128750.png,
128751,José Luis,SINISTERRA,https://cdn.soccerwiki.org/images/player/128751.png,
128889,Alejandro,GUTIÉRREZ,https://cdn.soccerwiki.org/images/player/128889.png,
